id_client,wilaya,type_client,favorite_category,favorite_payment,total_orders,total_spent,average_order,total_quantity,average_quantity_per_order,days_since_last_order,Retention Score,Retention Level,Recommended Strategy
CLT_02218,Djelfa,B2C,Électricité,Paiement à la livraison,5,8648.02,1729.604,13.0,2.6,578.0,0.1316589624347942,Low,Launch a win-back campaign with personalized promotions.
CLT_02219,Saïda,B2C,Sanitaire,Paiement à la livraison,1,26440.98,26440.98,1.0,1.0,,0.06741692125529655,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02220,Ghardaïa,B2C,Électricité,Paiement à la livraison,3,105171.29000000001,35057.09666666667,9.0,3.0,,0.12283352770898602,Low,Send personalized recommendations based on the customer's preferred category.
CLT_02221,Tipaza,B2C,Électricité,Paiement à la livraison,4,4212.32,1053.08,12.0,3.0,125.0,0.15978878787331383,Low,Promote bundles or complementary products to increase basket size.
CLT_02222,Aïn Defla,B2C,Sanitaire,Paiement à la livraison,1,21006.9,21006.9,1.0,1.0,493.0,0.0630678298019765,Low,Launch a win-back campaign with personalized promotions.
CLT_02223,Alger,B2C,Électricité,Espèces - Bureau E-com,3,8785.69,2928.5633333333335,4.0,1.3333333333333333,584.0,0.12491099350540466,Low,Launch a win-back campaign with personalized promotions.
CLT_02224,Alger,B2C,Électricité,Paiement à la livraison,1,1400.46,1400.46,3.0,3.0,,0.13875483044976764,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02225,Tlemcen,B2C,Électricité,Paiement à la livraison,1,9897.13,9897.13,1.0,1.0,,0.10787337479330417,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02226,Alger,B2C,Sanitaire,CIB / EDAHABIA,4,25309.2,6327.3,4.0,1.0,1276.0,0.10866058480615912,Low,Launch a win-back campaign with personalized promotions.
CLT_02227,Boumerdès,B2C,Électricité,Paiement à la livraison,5,54705.479999999996,10941.096,5.0,1.0,604.0,0.17450161609902864,Low,Launch a win-back campaign with personalized promotions.
CLT_02228,Mostaganem,B2C,Non catégorisé,Paiement à la livraison,2,23327.33,11663.665,2.0,1.0,,0.15808829584247594,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02229,Alger,B2C,Sanitaire,Paiement à la livraison,1,5470.55,5470.55,1.0,1.0,,0.11668533209632698,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02230,Alger,B2C,Sanitaire,Paiement à la livraison,1,140410.73,140410.73,1.0,1.0,878.0,0.027117802494326593,Low,Launch a win-back campaign with personalized promotions.
CLT_02231,Alger,B2C,Sanitaire,CIB / EDAHABIA,1,26440.98,26440.98,1.0,1.0,,0.06740157245368535,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02232,Ouargla,B2C,Électricité,CIB / EDAHABIA,1,2419.66,2419.66,1.0,1.0,,0.06611944795250195,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02233,Alger,B2C,Sanitaire,Paiement à la livraison,1,17447.4,17447.4,1.0,1.0,1244.0,0.09201130623309986,Low,Launch a win-back campaign with personalized promotions.
CLT_02234,Tipaza,B2C,Sanitaire,Paiement à la livraison,1,20003.97,20003.97,1.0,1.0,980.0,0.07830992397352504,Low,Launch a win-back campaign with personalized promotions.
CLT_02235,Alger,B2C,Sanitaire,Paiement à la livraison,1,7635.97,7635.97,1.0,1.0,,0.11423246165673932,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02236,Djelfa,B2C,Sanitaire,Paiement à la livraison,1,26440.98,26440.98,1.0,1.0,4.0,0.06964180358099487,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02237,Tlemcen,B2C,Sanitaire,Paiement à la livraison,1,140410.73,140410.73,1.0,1.0,795.0,0.022681065075732653,Low,Launch a win-back campaign with personalized promotions.
CLT_02238,Alger,B2C,Électricité,Paiement à la livraison,2,52203.61,26101.805,3.0,1.5,,0.14707113128360205,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02239,Alger,B2C,Non catégorisé,Paiement à la livraison,2,23321.86,11660.93,2.0,1.0,1244.0,0.16136127715675078,Low,Launch a win-back campaign with personalized promotions.
CLT_02240,Sidi Bel Abbès,B2C,Sanitaire,Paiement à la livraison,1,3920.56,3920.56,1.0,1.0,,0.12459673361336178,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02241,Alger,B2C,Électricité,Paiement à la livraison,3,31628.89,10542.963333333333,3.0,1.0,,0.1756555619980124,Low,Send personalized recommendations based on the customer's preferred category.
CLT_02242,Alger,B2C,Électricité,Paiement à la livraison,8,26003.329999999998,3250.4162499999998,40.0,5.0,368.0,0.2572211460803788,Low,Launch a win-back campaign with personalized promotions.
CLT_02243,Alger,B2C,Sanitaire,CIB / EDAHABIA,4,29564.21,7391.0525,13.0,3.25,,0.12237710323267079,Low,Send personalized recommendations based on the customer's preferred category.
CLT_02244,Annaba,B2C,Électricité,Paiement à la livraison,1,3847.62,3847.62,2.0,2.0,,0.10769126475391927,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02245,Oran,B2C,Électricité,Paiement à la livraison,2,20929.41,10464.705,2.0,1.0,280.0,0.12292803687983485,Low,Launch a win-back campaign with personalized promotions.
CLT_02246,Mascara,B2C,Sanitaire,Paiement à la livraison,1,7321.42,7321.42,1.0,1.0,817.0,0.08164795303055306,Low,Launch a win-back campaign with personalized promotions.
CLT_02247,Tizi Ouzou,B2C,Électricité,Paiement à la livraison,2,12656.11,6328.055,2.0,1.0,,0.11680287600498591,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02248,Alger,B2C,Électricité,Paiement à la livraison,1,2315.87,2315.87,2.0,2.0,,0.13796509561673898,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02249,Souk Ahras,B2C,Électricité,Paiement à la livraison,5,122910.45,24582.09,14.0,2.8,1033.0,0.21420205664888622,Low,Launch a win-back campaign with personalized promotions.
CLT_02250,Laghouat,B2C,Pièces de rechange pour S.A.V.,Paiement à la livraison,4,21207.48,5301.87,5.0,1.25,249.0,0.1975153632794692,Low,Launch a win-back campaign with personalized promotions.
CLT_02251,Alger,B2C,Électricité,Paiement à la livraison,2,2689.69,1344.845,3.0,1.5,,0.15147758937327918,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02252,Relizane,B2C,Électricité,Paiement à la livraison,8,16671.5,2083.9375,13.0,1.625,,0.1820148868464905,Low,Promote bundles or complementary products to increase basket size.
CLT_02253,Tlemcen,B2C,Électricité,Paiement à la livraison,2,18230.61,9115.305,8.0,4.0,,0.12473927206497895,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02254,Illizi,B2C,Électricité,CIB / EDAHABIA,5,7693.24,1538.648,55.0,11.0,,0.09153565346419464,Low,Promote bundles or complementary products to increase basket size.
CLT_02255,Chlef,B2C,Électricité,CIB / EDAHABIA,1,5387.94,5387.94,3.0,3.0,,0.07163849057791119,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02256,El Oued,B2C,Électricité,Paiement à la livraison,1,6473.48,6473.48,1.0,1.0,,0.10070695334699817,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02257,Tipaza,B2C,Électricité,Paiement à la livraison,1,6473.48,6473.48,1.0,1.0,,0.11150211369628005,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02258,El Tarf,B2C,Sanitaire,Paiement à la livraison,6,15955.77,2659.295,14.0,2.3333333333333335,,0.14234877304274882,Low,Promote bundles or complementary products to increase basket size.
CLT_02259,Alger,B2C,Sanitaire,Paiement à la livraison,1,5997.54,5997.54,1.0,1.0,,0.11608421041402209,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02260,Tizi Ouzou,B2C,Non catégorisé,Paiement à la livraison,1,106675.69,106675.69,1.0,1.0,1184.0,0.039781172687519496,Low,Launch a win-back campaign with personalized promotions.
CLT_02261,Mostaganem,B2C,Électricité,Paiement à la livraison,1,12354.32,12354.32,1.0,1.0,157.0,0.11796446128036589,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02262,Médéa,B2C,Sanitaire,Paiement à la livraison,2,8830.380000000001,4415.1900000000005,2.0,1.0,,0.10258204083707415,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02263,Médéa,B2C,Électricité,Paiement à la livraison,1,2831.01,2831.01,1.0,1.0,,0.10731717022337456,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02264,Alger,B2C,Électricité,Paiement à la livraison,1,8014.35,8014.35,1.0,1.0,,0.1310197610934126,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02265,Boumerdès,B2C,Sanitaire,Paiement à la livraison,1,26440.98,26440.98,1.0,1.0,219.0,0.07090736204293215,Low,Launch a win-back campaign with personalized promotions.
CLT_02266,Alger,B2C,Sanitaire,Paiement à la livraison,1,21008.73,21008.73,1.0,1.0,883.0,0.09477395353350265,Low,Launch a win-back campaign with personalized promotions.
CLT_02267,Skikda,B2C,Électricité,CIB / EDAHABIA,2,25635.17,12817.585,2.0,1.0,,0.07490347024901792,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02268,Sétif,B2C,Électricité,Paiement à la livraison,3,30031.48,10010.493333333334,3.0,1.0,,0.10116626527238878,Low,Send personalized recommendations based on the customer's preferred category.
CLT_02269,Saïda,B2C,Sanitaire,Paiement à la livraison,3,28948.309999999998,9649.436666666666,3.0,1.0,217.0,0.11802742784369728,Low,Launch a win-back campaign with personalized promotions.
CLT_02270,Souk Ahras,B2C,Sanitaire,Paiement à la livraison,2,816.02,408.01,2.0,1.0,,0.09258856531542116,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02271,Timimoun,B2C,Électricité,Paiement à la livraison,8,12267.71,1533.46375,17.0,2.125,,0.188832922194814,Low,Promote bundles or complementary products to increase basket size.
CLT_02272,Oran,B2C,Sanitaire,Paiement à la livraison,1,26440.98,26440.98,1.0,1.0,,0.07248013938781132,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02273,M'Sila,B2C,Sanitaire,Paiement à la livraison,2,2422.54,1211.27,2.0,1.0,,0.09775820702164563,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02274,Bouira,B2C,Sanitaire,Paiement à la livraison,2,8139.26,4069.63,2.0,1.0,880.0,0.085919152129326,Low,Launch a win-back campaign with personalized promotions.
CLT_02275,Saïda,B2C,Électricité,Paiement à la livraison,1,2735.27,2735.27,1.0,1.0,,0.09942052925050308,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02276,Alger,B2C,Sanitaire,Paiement à la livraison,1,26440.98,26440.98,1.0,1.0,453.0,0.09699886498310568,Low,Launch a win-back campaign with personalized promotions.
CLT_02277,Médéa,B2C,Électricité,Paiement à la livraison,3,3492.0299999999997,1164.01,8.0,2.6666666666666665,,0.12771853604876174,Low,Promote bundles or complementary products to increase basket size.
CLT_02278,Alger,B2C,Électricité,CIB / EDAHABIA,1,2014.0,2014.0,1.0,1.0,,0.1001171336586184,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02279,Khenchela,B2C,Électricité,CIB / EDAHABIA,4,59332.6,14833.15,6.0,1.5,849.0,0.11582719152105139,Low,Launch a win-back campaign with personalized promotions.
CLT_02280,Annaba,B2C,Non catégorisé,Paiement à la livraison,1,94822.83,94822.83,1.0,1.0,,0.05208721146404895,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02281,Alger,B2C,Sanitaire,Espèces - Bureau E-com,2,17447.4,8723.7,2.0,1.0,,0.09749435038443972,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02282,Constantine,B2C,Sanitaire,CIB / EDAHABIA,1,25912.16,25912.16,1.0,1.0,,0.04711269068491001,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02283,Oran,B2C,Sanitaire,Paiement à la livraison,1,94822.83,94822.83,1.0,1.0,,0.035308707427838,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02284,Alger,B2C,Électricité,Paiement à la livraison,1,3151.04,3151.04,9.0,9.0,,0.13397476868685257,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02285,Mascara,B2C,Électricité,Paiement à la livraison,1,5888.13,5888.13,1.0,1.0,,0.1000321938703405,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02286,Oran,B2C,Électricité,Paiement à la livraison,1,8342.59,8342.59,10.0,10.0,,0.0979885407187711,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02287,Jijel,B2C,Sanitaire,Paiement à la livraison,2,6563.75,3281.875,2.0,1.0,940.0,0.09270486426024997,Low,Launch a win-back campaign with personalized promotions.
CLT_02288,Mila,B2C,Sanitaire,Paiement à la livraison,1,4978.2,4978.2,1.0,1.0,35.0,0.09823945959363187,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02289,Sétif,B2C,Sanitaire,Paiement à la livraison,4,9755.810000000001,2438.9525000000003,7.0,1.75,,0.09055424459129503,Low,Promote bundles or complementary products to increase basket size.
CLT_02290,M'Sila,B2C,Électricité,Paiement à la livraison,2,11073.3,5536.65,2.0,1.0,515.0,0.1135866848905481,Low,Launch a win-back campaign with personalized promotions.
CLT_02291,Alger,B2C,Électricité,Paiement à la livraison,1,3163.8,3163.8,2.0,2.0,,0.1368503489844199,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02292,Jijel,B2C,Non catégorisé,CIB / EDAHABIA,3,129416.28,43138.76,6.0,2.0,973.0,0.1370398477571544,Low,Launch a win-back campaign with personalized promotions.
CLT_02293,Mila,B2C,Non catégorisé,Paiement à la livraison,1,140410.73,140410.73,1.0,1.0,,0.03079171872987091,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02294,Alger,B2C,Électricité,Espèces - Bureau E-com,7,39205.6,5600.8,80.0,11.428571428571429,,0.17576610906383736,Low,Send personalized recommendations based on the customer's preferred category.
CLT_02295,Chlef,B2C,Électricité,Paiement à la livraison,1,2831.01,2831.01,1.0,1.0,,0.10378458469324899,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02296,Ain Salah,B2C,Électricité,Paiement à la livraison,5,2520.1,504.02,16.0,3.2,,0.14789800623937707,Low,Promote bundles or complementary products to increase basket size.
CLT_02297,Ouargla,B2C,Sanitaire,Paiement à la livraison,1,17447.4,17447.4,1.0,1.0,858.0,0.06539637847575934,Low,Launch a win-back campaign with personalized promotions.
CLT_02298,Oran,B2C,Sanitaire,Paiement à la livraison,2,5976.570000000001,2988.2850000000003,3.0,1.5,1304.0,0.08927891660116373,Low,Launch a win-back campaign with personalized promotions.
CLT_02299,El Mghair,B2C,Électricité,Paiement à la livraison,2,12140.06,6070.03,2.0,1.0,,0.13157661791729983,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02300,Oum El Bouaghi,B2C,Sanitaire,Paiement à la livraison,1,7640.53,7640.53,2.0,2.0,,0.07977437182298883,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02301,Blida,B2C,Pièces de rechange pour S.A.V.,Paiement à la livraison,42,206420.14,4914.765238095239,131.0,3.119047619047619,31.0,0.9667969761023543,High,Maintain loyalty through VIP rewards and exclusive offers.
CLT_02302,Tizi Ouzou,B2C,Sanitaire,Paiement à la livraison,1,948.23,948.23,1.0,1.0,,0.09364097648406858,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02303,Sidi Bel Abbès,B2C,Pièces de rechange pour S.A.V.,Paiement à la livraison,2,1353.96,676.98,4.0,2.0,,0.22425632871230997,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02304,Boumerdès,B2C,Sanitaire,Paiement à la livraison,1,9272.58,9272.58,1.0,1.0,,0.0790782296424878,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02305,Oum El Bouaghi,B2C,Sanitaire,Paiement à la livraison,2,11579.33,5789.665,2.0,1.0,63.0,0.10185894702444794,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02306,Béchar,B2C,Électricité,Paiement à la livraison,2,14437.689999999999,7218.844999999999,7.0,3.5,704.0,0.11786835043361782,Low,Launch a win-back campaign with personalized promotions.
CLT_02307,Blida,B2C,Électricité,Paiement à la livraison,1,1790.69,1790.69,1.0,1.0,,0.08673476217992557,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02308,Saïda,B2C,Sanitaire,Paiement à la livraison,1,3920.56,3920.56,1.0,1.0,,0.08492243725436847,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02309,Alger,B2C,Électricité,Paiement à la livraison,2,4020.8599999999997,2010.4299999999998,9.0,4.5,,0.1491284318199794,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02310,Alger,B2C,Non catégorisé,Paiement à la livraison,1,3566.8,3566.8,2.0,2.0,,0.1641839783340753,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02311,Annaba,B2C,Électricité,Paiement à la livraison,1,832.44,832.44,1.0,1.0,1006.0,0.10318826091144197,Low,Launch a win-back campaign with personalized promotions.
CLT_02312,Alger,B2C,Pièces de rechange pour S.A.V.,Paiement à la livraison,7,134712.24,19244.605714285713,31.0,4.428571428571429,454.0,0.5010460437648347,Medium,Launch a win-back campaign with personalized promotions.
CLT_02313,Relizane,B2C,Sanitaire,Paiement à la livraison,1,26440.98,26440.98,1.0,1.0,,0.06560827546735323,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02314,Tiaret,B2C,Non catégorisé,Paiement à la livraison,2,39455.42,19727.71,3.0,1.5,,0.118193059453746,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_02315,Alger,B2C,Électricité,Paiement à la livraison,1,14268.1,14268.1,1.0,1.0,,0.12332237350382504,Low,Offer a second-purchase discount to encourage repeat buying.
